# Command,Expeditor PWO2_Analytics.csv --outputDir PWO2_Analytics_Expeditor -overwrite -nocollect -np 4 -ntpp 1 --hashed -killflagfile C:/Users/began/AppData/Local/Temp/semuKillFileU14596
# Started,2019-05-03 19:23:22
# Output folder,C:\Users\began\Documents\Product_80\Tutorial_PWO_2\PWO2_Analytics\PWO2_Analytics_Expeditor

# Assembly File,..\14nmFinFET.zam


Run,2.1.15:thickness,2.1.9:lithography.dimensionalBias.xBias,2.2.9.2.2:materials['/Silicon/'].etchType.taper.sidewallAngle,CD_MAND_DEV,CD_MAND_FIN,SH_MAND_FIN,THK_PADOX_DEP,THK_PADNIT_DEP,Trench_CD,FinCD_Top,FinCD_Top_xStart,FinCD_Top_yStart,FinCD_Top_zStart,FinCD_Top_xEnd,FinCD_Top_yEnd,FinCD_Top_zEnd,FinCD_Mid,FinCD_Mid_xStart,FinCD_Mid_yStart,FinCD_Mid_zStart,FinCD_Mid_xEnd,FinCD_Mid_yEnd,FinCD_Mid_zEnd,FinCD_Bot,FinCD_Bot_xStart,FinCD_Bot_yStart,FinCD_Bot_zStart,FinCD_Bot_xEnd,FinCD_Bot_yEnd,FinCD_Bot_zEnd,GapCD_top,sidewall_angle,Duration
Run-194,37.451921174548332,0.39816967991936814,4.3507762466464719,47.0242557883,42.1255952582,43.25,3.0,30.0,42.7249154453,13.477,457.398,171.5,9.8000000000000000e+01,470.875,171.5,9.8000000000000000e+01,20.61,453.648,171.5,5.0000000000000000e+01,474.258,171.5,5.0000000000000000e+01,28.203,449.852,171.5,0.0000000000000000e+00,478.055,171.5,0.0000000000000000e+00,32.7855567987,5.52125454935,0:09:29 (H:M:S)
Run-195,40.41382676180239,2.7203510897601895,3.7027691471797497,43.0114140774,37.6760872124,43.25,3.0,30.0,38.764416397,15.2855,457.57,171.5,9.8000000000000000e+01,472.8555,171.5,9.8000000000000000e+01,21.438,454.273,171.5,5.0000000000000000e+01,475.711,171.5,5.0000000000000000e+01,27.906,451.039,171.5,0.0000000000000000e+00,478.945,171.5,0.0000000000000000e+00,32.9039751194,5.06665738738,0:10:43 (H:M:S)
Run-196,39.663546172283787,3.4294797102600496,5.7545313028023859,41.0230102443,36.1255952582,43.25,3.0,30.0,36.6056796555,14.9415,459.0,171.5,9.8000000000000000e+01,473.9415,171.5,9.8000000000000000e+01,24.516,453.945,171.5,5.0000000000000000e+01,478.461,171.5,5.0000000000000000e+01,34.578,448.914,171.5,0.0000000000000000e+00,483.492,171.5,0.0000000000000000e+00,35.9244426435,6.59126966076,0:09:59 (H:M:S)
Run-197,41.701687781464486,3.3170160453501758,4.7271204603635741,41.0273627929,36.1255952582,43.25,3.0,30.0,36.7239819005,16.289,457.594,171.5,9.8000000000000000e+01,473.883,171.5,9.8000000000000000e+01,24.133,453.422,171.5,5.0000000000000000e+01,477.555,171.5,5.0000000000000000e+01,32.43,449.273,171.5,0.0000000000000000e+00,481.703,171.5,0.0000000000000000e+00,32.908446558,5.57066354422,0:09:31 (H:M:S)
Run-198,40.745965997686426,1.1416522569170979,5.8043472967353757,45.0344719524,40.1255952582,43.25,3.0,30.0,40.6018810518,15.797,456.117,171.5,9.8000000000000000e+01,471.914,171.5,9.8000000000000000e+01,25.235,451.273,171.5,5.0000000000000000e+01,476.508,171.5,5.0000000000000000e+01,35.383,446.203,171.5,0.0000000000000000e+00,481.586,171.5,0.0000000000000000e+00,30.3532873047,6.59176117927,0:09:01 (H:M:S)
Run-199,36.372753660211188,-2.809394310304115,5.223979628585143,53.0326223338,48.1255952582,43.25,3.0,30.0,48.606918239,12.891,455.047,171.5,9.8000000000000000e+01,467.938,171.5,9.8000000000000000e+01,21.375,450.648,171.5,5.0000000000000000e+01,472.023,171.5,5.0000000000000000e+01,30.531,446.063,171.5,0.0000000000000000e+00,476.594,171.5,0.0000000000000000e+00,28.3296995886,6.11150358168,0:08:12 (H:M:S)
Run-200,44.164080857777194,-2.1110692237305537,6.2822304716120732,53.004454343,46.911304126,43.25,3.0,30.0,46.8173190985,18.281,450.336,171.5,9.8000000000000000e+01,468.617,171.5,9.8000000000000000e+01,28.758,444.969,171.5,5.0000000000000000e+01,473.727,171.5,5.0000000000000000e+01,39.726,439.477,171.5,0.0000000000000000e+00,479.203,171.5,0.0000000000000000e+00,18.6808003628,7.06598778419,0:11:32 (H:M:S)
Run-201,43.00941252059522,2.5743284321626332,5.7672671255335839,43.0173858069,38.2033233704,43.25,3.0,30.0,38.6018810603,17.129,455.828,171.5,9.8000000000000000e+01,472.957,171.5,9.8000000000000000e+01,26.844,450.633,171.5,5.0000000000000000e+01,477.477,171.5,5.0000000000000000e+01,36.93,445.586,171.5,0.0000000000000000e+00,482.516,171.5,0.0000000000000000e+00,28.974687564,6.59176117927,0:11:02 (H:M:S)
Run-202,38.24349223966378,0.51702435389453871,3.8253028838408216,47.0195768866,42.116878026,43.25,3.0,30.0,42.7641839518,13.809,457.039,171.5,9.8000000000000000e+01,470.848,171.5,9.8000000000000000e+01,20.219,453.586,171.5,5.0000000000000000e+01,473.805,171.5,5.0000000000000000e+01,26.914,450.219,171.5,0.0000000000000000e+00,477.133,171.5,0.0000000000000000e+00,32.3307198108,5.10181125655,0:11:02 (H:M:S)
Run-203,43.461313249466663,-2.0382768921123153,4.3720229819225693,53.0015931177,46.5288804798,43.25,3.0,30.0,46.7638888889,17.421,451.438,171.5,9.8000000000000000e+01,468.859,171.5,9.8000000000000000e+01,24.617,447.625,171.5,5.0000000000000000e+01,472.242,171.5,5.0000000000000000e+01,32.25,443.805,171.5,0.0000000000000000e+00,476.055,171.5,0.0000000000000000e+00,20.8346043664,5.52540144672,0:11:36 (H:M:S)
Run-204,36.712741592830845,3.5812302776299587,3.3843548501034486,41.0170723996,36.2014194116,43.25,3.0,30.0,36.8148734177,12.836,460.984,171.5,9.8000000000000000e+01,473.82,171.5,9.8000000000000000e+01,18.571,457.82,171.5,5.0000000000000000e+01,476.391,171.5,5.0000000000000000e+01,24.485,454.867,171.5,0.0000000000000000e+00,479.352,171.5,0.0000000000000000e+00,39.9769817473,4.68039631073,0:10:05 (H:M:S)
Run-205,42.731520815286927,2.9773601974607269,5.3645564170907107,43.0009561753,36.4725061958,43.25,3.0,30.0,36.6701846966,16.93,457.0,171.5,9.8000000000000000e+01,473.93,171.5,9.8000000000000000e+01,25.851,452.266,171.5,5.0000000000000000e+01,478.117,171.5,5.0000000000000000e+01,35.226,447.594,171.5,0.0000000000000000e+00,482.82,171.5,0.0000000000000000e+00,31.9429719801,6.58684927591,0:11:21 (H:M:S)
Run-206,41.152738688039001,0.60514138433078468,4.7129635624099393,47.0161315831,41.7644860697,43.25,3.0,30.0,42.7220338983,15.84,455.039,171.5,9.8000000000000000e+01,470.879,171.5,9.8000000000000000e+01,23.602,450.945,171.5,5.0000000000000000e+01,474.547,171.5,5.0000000000000000e+01,31.852,446.828,171.5,0.0000000000000000e+00,478.68,171.5,0.0000000000000000e+00,28.3215535588,5.56913012647,0:11:07 (H:M:S)
Run-207,38.612948163666807,3.9271813357320484,6.3160435685169052,41.0028657857,34.7650515586,43.25,3.0,30.0,34.5049993301,14.531,460.367,171.5,9.8000000000000000e+01,474.898,171.5,9.8000000000000000e+01,25.039,454.922,171.5,5.0000000000000000e+01,479.961,171.5,5.0000000000000000e+01,36.071,449.398,171.5,0.0000000000000000e+00,485.469,171.5,0.0000000000000000e+00,38.6819777911,NOVAL,0:10:49 (H:M:S)
Run-208,43.89830362681262,-1.8606923960831523,5.6510412330286908,51.0344719524,46.1255952582,43.25,3.0,30.0,46.605674911,17.844,451.109,171.5,9.8000000000000000e+01,468.953,171.5,9.8000000000000000e+01,26.89,446.477,171.5,5.0000000000000000e+01,473.367,171.5,5.0000000000000000e+01,36.766,441.539,171.5,0.0000000000000000e+00,478.305,171.5,0.0000000000000000e+00,20.3615931382,6.58439605622,0:09:25 (H:M:S)
Run-209,44.760889089957708,-3.6784120967502494,6.7537539642189985,55.0273627929,50.1255952582,43.25,3.0,30.0,48.9963768116,18.351,448.563,171.5,9.8000000000000000e+01,466.914,171.5,9.8000000000000000e+01,29.695,442.633,171.5,5.0000000000000000e+01,472.328,171.5,5.0000000000000000e+01,41.493,436.734,171.5,0.0000000000000000e+00,478.227,171.5,0.0000000000000000e+00,14.8067552811,7.51998516498,0:09:40 (H:M:S)
Run-210,40.448627543226593,-0.012979306891033993,4.7655116869915251,49.0006375518,42.2080351622,43.25,3.0,30.0,42.6833773087,15.493,455.398,171.5,9.8000000000000000e+01,470.891,171.5,9.8000000000000000e+01,23.368,451.273,171.5,5.0000000000000000e+01,474.641,171.5,5.0000000000000000e+01,31.696,447.109,171.5,0.0000000000000000e+00,478.805,171.5,0.0000000000000000e+00,28.7810867431,5.96235890213,0:11:39 (H:M:S)
Run-211,40.684884642916515,1.1417883422466586,6.8843377472905249,45.0344719524,40.1255952582,43.25,3.0,30.0,38.9941503569,15.922,456.094,171.5,9.8000000000000000e+01,472.016,171.5,9.8000000000000000e+01,27.047,450.398,171.5,5.0000000000000000e+01,477.445,171.5,5.0000000000000000e+01,39.078,444.383,171.5,0.0000000000000000e+00,483.461,171.5,0.0000000000000000e+00,30.3214118346,7.4645375771,0:09:12 (H:M:S)
Run-212,43.019861834653447,-3.704208242751462,4.0276182768501751,55.0282929896,50.1255952582,43.25,3.0,30.0,50.7588932806,17.0,449.867,171.5,9.8000000000000000e+01,466.867,171.5,9.8000000000000000e+01,23.875,446.102,171.5,5.0000000000000000e+01,469.977,171.5,5.0000000000000000e+01,30.89,442.602,171.5,0.0000000000000000e+00,473.492,171.5,0.0000000000000000e+00,16.9912804111,5.25505410259,0:08:53 (H:M:S)
Run-213,41.533940349731502,-2.5794727179952188,5.1159443881223066,53.0233217775,48.1255952582,43.25,3.0,30.0,48.6758893281,16.203,451.703,171.5,9.8000000000000000e+01,467.906,171.5,9.8000000000000000e+01,24.813,447.109,171.5,5.0000000000000000e+01,471.922,171.5,5.0000000000000000e+01,33.703,442.664,171.5,0.0000000000000000e+00,476.367,171.5,0.0000000000000000e+00,20.9540472147,6.0126872986,0:10:04 (H:M:S)
Run-214,41.988497759940088,2.4413807325112371,6.2506048221106525,43.0226986129,38.1255952582,43.25,3.0,30.0,38.5045019494,16.61,456.367,171.5,9.8000000000000000e+01,472.977,171.5,9.8000000000000000e+01,26.89,451.016,171.5,5.0000000000000000e+01,477.906,171.5,5.0000000000000000e+01,37.797,445.555,171.5,0.0000000000000000e+00,483.352,171.5,0.0000000000000000e+00,30.6907105571,7.0568071198,0:10:20 (H:M:S)
Run-215,37.783565643370864,-0.17333003543682857,4.72864138071977,49.0069907849,42.9555304037,43.25,3.0,30.0,44.7200902935,13.5895,456.305,171.5,9.8000000000000000e+01,469.8945,171.5,9.8000000000000000e+01,21.258,452.305,171.5,5.0000000000000000e+01,473.563,171.5,5.0000000000000000e+01,29.531,448.172,171.5,0.0000000000000000e+00,477.703,171.5,0.0000000000000000e+00,30.7403505507,5.5729652498,0:12:05 (H:M:S)
Run-216,40.779262867408363,-0.897139110597724,5.1234621868279389,49.0360106466,44.1255952582,43.25,3.0,30.0,44.6758893281,15.839,454.063,171.5,9.8000000000000000e+01,469.902,171.5,9.8000000000000000e+01,24.063,449.859,171.5,5.0000000000000000e+01,473.922,171.5,5.0000000000000000e+01,33.016,445.367,171.5,0.0000000000000000e+00,478.383,171.5,0.0000000000000000e+00,26.3475569683,6.01064155446,0:09:16 (H:M:S)
Run-217,37.289994349094272,2.6960986659798385,6.5095945459748155,43.0123593725,37.6847326579,43.25,3.0,30.0,36.9975925366,13.4243076923,459.492,171.5,9.8000000000000000e+01,472.916307692,171.5,9.8000000000000000e+01,24.273,453.844,171.5,5.0000000000000000e+01,478.117,171.5,5.0000000000000000e+01,35.687,448.141,171.5,0.0000000000000000e+00,483.828,171.5,0.0000000000000000e+00,36.7888126297,NOVAL,0:09:34 (H:M:S)
Run-218,42.759604513619493,-1.6463831953712713,6.7964710401109079,51.0261211644,46.1255952582,43.25,3.0,30.0,44.9951661631,17.047,451.961,171.5,9.8000000000000000e+01,469.008,171.5,9.8000000000000000e+01,28.312,446.055,171.5,5.0000000000000000e+01,474.367,171.5,5.0000000000000000e+01,40.196,440.109,171.5,0.0000000000000000e+00,480.305,171.5,0.0000000000000000e+00,21.9023070482,7.52382043864,0:08:57 (H:M:S)
Run-219,41.12126235408607,-2.499536175622131,5.3675391356853073,53.0202020202,48.117582285,43.25,3.0,30.0,48.6383336241,15.918,452.016,171.5,9.8000000000000000e+01,467.934,171.5,9.8000000000000000e+01,24.812,447.305,171.5,5.0000000000000000e+01,472.117,171.5,5.0000000000000000e+01,34.195,442.633,171.5,0.0000000000000000e+00,476.828,171.5,0.0000000000000000e+00,22.2957093497,6.58783107345,0:10:29 (H:M:S)
Run-220,42.381537255173257,-2.9917960332821085,6.540452562113158,53.0396937021,48.1255952582,43.25,3.0,30.0,46.9975932611,16.9097142857,451.078,171.5,9.8000000000000000e+01,467.987714286,171.5,9.8000000000000000e+01,27.469,445.672,171.5,5.0000000000000000e+01,473.141,171.5,5.0000000000000000e+01,38.914,439.961,171.5,0.0000000000000000e+00,478.875,171.5,0.0000000000000000e+00,20.3302957736,7.46507723421,0:08:37 (H:M:S)
Run-221,43.307216412855411,3.3045630962365538,3.9832379711874046,41.0279830215,36.1255952582,43.25,3.0,30.0,36.7608695652,17.242,456.617,171.5,9.8000000000000000e+01,473.859,171.5,9.8000000000000000e+01,23.914,453.039,171.5,5.0000000000000000e+01,476.953,171.5,5.0000000000000000e+01,30.844,449.57,171.5,0.0000000000000000e+00,480.414,171.5,0.0000000000000000e+00,30.9317333111,5.1060624424,0:09:07 (H:M:S)
Run-222,36.330256975512313,1.6669291914960649,3.3256466522727637,45.013618369,39.7009126156,43.25,3.0,30.0,40.8166007905,12.7895,459.027,171.5,9.8000000000000000e+01,471.8165,171.5,9.8000000000000000e+01,17.914,456.422,171.5,5.0000000000000000e+01,474.336,171.5,5.0000000000000000e+01,23.719,453.523,171.5,0.0000000000000000e+00,477.242,171.5,0.0000000000000000e+00,36.3654239584,4.68006518474,0:10:17 (H:M:S)
Run-223,39.334166418756851,0.21808664086346674,3.6187318891924596,47.0313873195,42.1255952582,43.25,3.0,30.0,42.7926186292,14.781,456.055,171.5,9.8000000000000000e+01,470.836,171.5,9.8000000000000000e+01,20.414,453.195,171.5,5.0000000000000000e+01,473.609,171.5,5.0000000000000000e+01,26.75,450.039,171.5,0.0000000000000000e+00,476.789,171.5,0.0000000000000000e+00,30.5416266918,5.10677166044,0:08:45 (H:M:S)
Run-224,38.066410181493872,-3.597411998787412,3.743791702598136,55.0239445495,50.1255952582,43.25,3.0,30.0,50.7897055818,13.766,453.078,171.5,9.8000000000000000e+01,466.844,171.5,9.8000000000000000e+01,19.921,449.813,171.5,5.0000000000000000e+01,469.734,171.5,5.0000000000000000e+01,26.469,446.539,171.5,0.0000000000000000e+00,473.008,171.5,0.0000000000000000e+00,24.3620698964,5.3111343439,0:09:40 (H:M:S)
Run-225,42.464005417322831,3.2066190125373195,4.171419780290039,41.0320050204,36.1255952582,43.25,3.0,30.0,36.7252252252,16.804,457.063,171.5,9.8000000000000000e+01,473.867,171.5,9.8000000000000000e+01,23.344,453.758,171.5,5.0000000000000000e+01,477.102,171.5,5.0000000000000000e+01,30.664,450.102,171.5,0.0000000000000000e+00,480.766,171.5,0.0000000000000000e+00,32.5847844214,5.51786624604,0:08:14 (H:M:S)
Run-226,40.018357985008329,-3.7164996728399293,4.9727107723244721,55.0289126336,50.1255952582,43.25,3.0,30.0,50.6743580117,15.199,451.711,171.5,9.8000000000000000e+01,466.91,171.5,9.8000000000000000e+01,23.586,447.234,171.5,5.0000000000000000e+01,470.82,171.5,5.0000000000000000e+01,32.242,442.906,171.5,0.0000000000000000e+00,475.148,171.5,0.0000000000000000e+00,20.9607240992,6.11704341115,0:08:49 (H:M:S)
Run-227,44.942409666900232,2.3640264517776464,4.8022217226442647,43.0254997639,38.1255952582,43.25,3.0,30.0,38.721719457,18.3945,454.5,171.5,9.8000000000000000e+01,472.8945,171.5,9.8000000000000000e+01,26.367,450.266,171.5,5.0000000000000000e+01,476.633,171.5,5.0000000000000000e+01,34.758,446.07,171.5,0.0000000000000000e+00,480.828,171.5,0.0000000000000000e+00,26.8505206808,6.01309661393,0:10:21 (H:M:S)
Run-228,43.277513782082231,0.95803135514971061,5.2049684338107731,47.0015931177,40.5288804798,43.25,3.0,30.0,40.6754617414,17.416,454.492,171.5,9.8000000000000000e+01,471.908,171.5,9.8000000000000000e+01,26.032,449.945,171.5,5.0000000000000000e+01,475.977,171.5,5.0000000000000000e+01,35.14,445.383,171.5,0.0000000000000000e+00,480.523,171.5,0.0000000000000000e+00,26.8458813056,6.01064155446,0:11:24 (H:M:S)
Run-229,41.555723604205347,2.3485963338488576,3.4064602532399677,43.0261211644,38.1255952582,43.25,3.0,30.0,38.7931638913,16.07,456.758,171.5,9.8000000000000000e+01,472.828,171.5,9.8000000000000000e+01,21.797,453.625,171.5,5.0000000000000000e+01,475.422,171.5,5.0000000000000000e+01,27.75,450.648,171.5,0.0000000000000000e+00,478.398,171.5,0.0000000000000000e+00,30.9767801858,4.64196923441,0:08:28 (H:M:S)
Run-230,35.738334319119581,-2.2198242660053511,6.1164283948636076,53.0088888889,47.5572752762,43.25,3.0,30.0,47.7507085545,12.43,455.539,171.5,9.8000000000000000e+01,467.969,171.5,9.8000000000000000e+01,22.625,450.172,171.5,5.0000000000000000e+01,472.797,171.5,5.0000000000000000e+01,33.273,444.852,171.5,0.0000000000000000e+00,478.125,171.5,0.0000000000000000e+00,28.810592907,7.05576789434,0:11:13 (H:M:S)
Run-231,42.393714550699812,-3.8486845168629475,3.350625301671287,55.0341639241,50.1255952582,43.25,3.0,30.0,50.8134387352,16.728,450.092,171.5,9.8000000000000000e+01,466.82,171.5,9.8000000000000000e+01,21.93,447.445,171.5,5.0000000000000000e+01,469.375,171.5,5.0000000000000000e+01,27.781,444.516,171.5,0.0000000000000000e+00,472.297,171.5,0.0000000000000000e+00,18.6536216676,4.9206793709,0:09:06 (H:M:S)
Run-232,42.80000164301422,1.025706522625657,3.9837380524232429,45.0390808191,40.1255952582,43.25,3.0,30.0,40.7608695652,16.82,455.039,171.5,9.8000000000000000e+01,471.859,171.5,9.8000000000000000e+01,23.469,451.484,171.5,5.0000000000000000e+01,474.953,171.5,5.0000000000000000e+01,30.414,448.0,171.5,0.0000000000000000e+00,478.414,171.5,0.0000000000000000e+00,28.3307198108,5.10641702686,0:07:59 (H:M:S)
Run-233,43.759141413764844,-3.746437578836634,4.7032060105528792,55.0298413696,50.1255952582,43.25,3.0,30.0,50.7223476298,17.688,449.195,171.5,9.8000000000000000e+01,466.883,171.5,9.8000000000000000e+01,25.25,445.281,171.5,5.0000000000000000e+01,470.531,171.5,5.0000000000000000e+01,33.484,441.172,171.5,0.0000000000000000e+00,474.656,171.5,0.0000000000000000e+00,16.5691773523,5.66792373569,0:09:40 (H:M:S)
Run-234,41.252737825287468,0.40824973737771941,3.7540574754113054,47.0239445495,42.1255952582,43.25,3.0,30.0,42.763546798,15.832,455.016,171.5,9.8000000000000000e+01,470.848,171.5,9.8000000000000000e+01,22.141,451.609,171.5,5.0000000000000000e+01,473.75,171.5,5.0000000000000000e+01,28.718,448.305,171.5,0.0000000000000000e+00,477.023,171.5,0.0000000000000000e+00,28.3200343987,5.06665738738,0:09:28 (H:M:S)
Run-235,37.700315597472667,0.62983950465560667,5.6047289951526578,47.0148757715,41.7147708356,43.25,3.0,30.0,40.9986866579,13.7432307692,457.211,171.5,9.8000000000000000e+01,470.954230769,171.5,9.8000000000000000e+01,22.844,452.508,171.5,5.0000000000000000e+01,475.352,171.5,5.0000000000000000e+01,32.641,447.609,171.5,0.0000000000000000e+00,480.25,171.5,0.0000000000000000e+00,32.5587540178,6.58145459303,0:10:24 (H:M:S)
Run-236,43.087676796543469,3.9871648523889842,6.4597408082133843,41.0006375518,34.2080351622,43.25,3.0,30.0,32.9975939847,17.3,457.688,171.5,9.8000000000000000e+01,474.988,171.5,9.8000000000000000e+01,28.125,451.945,171.5,5.0000000000000000e+01,480.07,171.5,5.0000000000000000e+01,39.453,446.281,171.5,0.0000000000000000e+00,485.734,171.5,0.0000000000000000e+00,32.8913068006,NOVAL,0:11:54 (H:M:S)
Run-237,40.37576415912276,2.9369643790440119,3.4791490045875384,43.0025477707,36.7337936169,43.25,3.0,30.0,36.7929824561,15.656,458.172,171.5,9.8000000000000000e+01,473.828,171.5,9.8000000000000000e+01,21.132,455.352,171.5,5.0000000000000000e+01,476.484,171.5,5.0000000000000000e+01,27.226,452.297,171.5,0.0000000000000000e+00,479.523,171.5,0.0000000000000000e+00,34.7428771561,4.64294667748,0:11:51 (H:M:S)
Run-238,43.388772044475004,-1.3088841568965419,3.2603159863038882,51.0126742712,45.6927003478,43.25,3.0,30.0,46.8137332281,17.14,451.68,171.5,9.8000000000000000e+01,468.82,171.5,9.8000000000000000e+01,22.594,448.703,171.5,5.0000000000000000e+01,471.297,171.5,5.0000000000000000e+01,28.282,445.859,171.5,0.0000000000000000e+00,474.141,171.5,0.0000000000000000e+00,20.9574829932,4.67874114817,0:09:46 (H:M:S)
Run-239,35.813008934678408,-2.556849935348219,6.3777927516735513,53.0223868832,48.1255952582,43.25,3.0,30.0,46.9975961538,12.625,455.359,171.5,9.8000000000000000e+01,467.984,171.5,9.8000000000000000e+01,23.133,449.883,171.5,5.0000000000000000e+01,473.016,171.5,5.0000000000000000e+01,34.297,444.289,171.5,0.0000000000000000e+00,478.586,171.5,0.0000000000000000e+00,28.6784074297,7.00675305983,0:09:50 (H:M:S)
Run-240,42.8142579390842,3.9209653837288494,4.9673080972764154,41.0031836995,34.7828252125,43.25,3.0,30.0,34.6778442493,17.3005,457.594,171.5,9.8000000000000000e+01,474.8945,171.5,9.8000000000000000e+01,25.625,453.156,171.5,5.0000000000000000e+01,478.781,171.5,5.0000000000000000e+01,34.266,448.836,171.5,0.0000000000000000e+00,483.102,171.5,0.0000000000000000e+00,32.9074108249,5.97001598086,0:11:43 (H:M:S)
Run-241,43.746575810739536,-2.8626085240223631,6.869843667863627,53.0344719524,48.1255952582,43.25,3.0,30.0,46.9943312944,17.856,450.156,171.5,9.8000000000000000e+01,468.012,171.5,9.8000000000000000e+01,29.016,444.414,171.5,5.0000000000000000e+01,473.43,171.5,5.0000000000000000e+01,41.016,438.414,171.5,0.0000000000000000e+00,479.43,171.5,0.0000000000000000e+00,18.5101753458,7.46615678123,0:09:19 (H:M:S)
Run-242,42.576505722216822,1.7603232857360567,4.2891202913748909,45.0098365858,39.5767764647,43.25,3.0,30.0,40.7623762376,16.8,455.063,171.5,9.8000000000000000e+01,471.863,171.5,9.8000000000000000e+01,23.555,451.609,171.5,5.0000000000000000e+01,475.164,171.5,5.0000000000000000e+01,31.063,447.867,171.5,0.0000000000000000e+00,478.93,171.5,0.0000000000000000e+00,28.3683734307,5.56453491831,0:12:25 (H:M:S)
Run-243,39.690048189386175,-0.93817595408742527,5.5443920661980961,49.0375469337,44.1255952582,43.25,3.0,30.0,44.6113744076,14.949,454.977,171.5,9.8000000000000000e+01,469.926,171.5,9.8000000000000000e+01,24.195,450.086,171.5,5.0000000000000000e+01,474.281,171.5,5.0000000000000000e+01,33.883,445.242,171.5,0.0000000000000000e+00,479.125,171.5,0.0000000000000000e+00,27.9308342486,6.58243478999,0:08:38 (H:M:S)
Run-244,40.957778074416368,3.8032542778236031,4.8320757588734651,41.007940289,35.5476670399,43.25,3.0,30.0,36.6727748691,15.851,458.063,171.5,9.8000000000000000e+01,473.914,171.5,9.8000000000000000e+01,23.516,454.148,171.5,5.0000000000000000e+01,477.664,171.5,5.0000000000000000e+01,31.938,449.945,171.5,0.0000000000000000e+00,481.883,171.5,0.0000000000000000e+00,34.3614143932,5.96316398867,0:12:38 (H:M:S)
Run-245,37.915280963016507,-1.7177208966735904,4.6119299570884866,51.0289126336,46.1255952582,43.25,3.0,30.0,46.6782673027,13.9255,454.969,171.5,9.8000000000000000e+01,468.8945,171.5,9.8000000000000000e+01,21.218,451.266,171.5,5.0000000000000000e+01,472.484,171.5,5.0000000000000000e+01,29.282,447.234,171.5,0.0000000000000000e+00,476.516,171.5,0.0000000000000000e+00,27.9829909359,5.518618844,0:09:15 (H:M:S)
Run-246,39.378600086288799,0.47535482934066753,3.4916356597161378,47.0211389809,42.1197091743,43.25,3.0,30.0,42.7929824561,14.801,456.031,171.5,9.8000000000000000e+01,470.832,171.5,9.8000000000000000e+01,20.219,453.281,171.5,5.0000000000000000e+01,473.5,171.5,5.0000000000000000e+01,26.313,450.234,171.5,0.0000000000000000e+00,476.547,171.5,0.0000000000000000e+00,30.363761111,4.64294667748,0:10:30 (H:M:S)
Run-247,37.724226038938802,1.3043038121103523,3.8647985983165141,45.0279830215,40.1255952582,43.25,3.0,30.0,40.7633136095,13.766,458.086,171.5,9.8000000000000000e+01,471.852,171.5,9.8000000000000000e+01,19.875,454.969,171.5,5.0000000000000000e+01,474.844,171.5,5.0000000000000000e+01,26.609,451.594,171.5,0.0000000000000000e+00,478.203,171.5,0.0000000000000000e+00,34.5502246112,5.10251929717,0:09:20 (H:M:S)
Run-248,36.081289888002516,-0.70124440975932512,6.644050627200011,49.0282929896,44.1255952582,43.25,3.0,30.0,42.9963811821,12.812,457.102,171.5,9.8000000000000000e+01,469.914,171.5,9.8000000000000000e+01,23.695,451.547,171.5,5.0000000000000000e+01,475.242,171.5,5.0000000000000000e+01,35.305,445.742,171.5,0.0000000000000000e+00,481.047,171.5,0.0000000000000000e+00,32.3058200196,7.47318141142,0:08:45 (H:M:S)
Run-249,35.185068351175843,-3.8013467575087025,5.6673729026012891,55.0323137255,50.1255952582,43.25,3.0,30.0,50.600611846,12.047,454.898,171.5,9.8000000000000000e+01,466.945,171.5,9.8000000000000000e+01,21.672,449.742,171.5,5.0000000000000000e+01,471.414,171.5,5.0000000000000000e+01,31.57,444.797,171.5,0.0000000000000000e+00,476.367,171.5,0.0000000000000000e+00,27.8943104404,6.58390563059,0:07:39 (H:M:S)
Run-250,40.557100982300135,-1.5912652908607559,6.3944587259001775,51.0239445495,46.1255952582,43.25,3.0,30.0,44.9968816851,15.7537142857,453.234,171.5,9.8000000000000000e+01,468.987714286,171.5,9.8000000000000000e+01,26.171,447.852,171.5,5.0000000000000000e+01,474.023,171.5,5.0000000000000000e+01,37.359,442.25,171.5,0.0000000000000000e+00,479.609,171.5,0.0000000000000000e+00,24.5454269799,7.01188058422,0:09:20 (H:M:S)
Run-251,37.562458948930839,-3.4060576089083821,6.1727446653849363,55.0164452878,49.7644860697,43.25,3.0,30.0,50.5059853271,13.68,453.289,171.5,9.8000000000000000e+01,466.969,171.5,9.8000000000000000e+01,23.805,448.039,171.5,5.0000000000000000e+01,471.844,171.5,5.0000000000000000e+01,34.563,442.656,171.5,0.0000000000000000e+00,477.219,171.5,0.0000000000000000e+00,24.6700011298,7.05732684675,0:09:36 (H:M:S)
Run-252,39.618171688672781,-3.7611547815736683,4.1718377272043075,55.0304600408,50.1255952582,43.25,3.0,30.0,50.7274774775,14.804,452.063,171.5,9.8000000000000000e+01,466.867,171.5,9.8000000000000000e+01,21.711,448.383,171.5,5.0000000000000000e+01,470.094,171.5,5.0000000000000000e+01,29.008,444.75,171.5,0.0000000000000000e+00,473.758,171.5,0.0000000000000000e+00,22.3456214864,5.26424887345,0:08:22 (H:M:S)
