2.2.9.2.2:materials['/Silicon/'].etchType.taper.sidewallAngle,2.2.9.2.2:materials['/Silicon/'].etchType.taper.sidewallAngle,2.2.9.2.2:materials['/Silicon/'].etchType.taper.sidewallAngle,2.2.9.2.2:materials['/Silicon/'].etchType.taper.sidewallAngle,2.2.9.2.2:materials['/Silicon/'].etchType.taper.sidewallAngle,2.2.9.2.2:materials['/Silicon/'].etchType.taper.sidewallAngle,2.1.9:lithography.dimensionalBias.xBias,2.1.9:lithography.dimensionalBias.xBias,2.1.9:lithography.dimensionalBias.xBias,2.1.9:lithography.dimensionalBias.xBias,2.1.9:lithography.dimensionalBias.xBias,2.1.9:lithography.dimensionalBias.xBias,2.1.15:thickness,2.1.15:thickness,2.1.15:thickness,2.1.15:thickness,2.1.15:thickness,2.1.15:thickness
POR inSpec%,inSpec%,Confidence Interval,Window,width/std,Normalized width/std,POR inSpec%,inSpec%,Confidence Interval,Window,width/std,Normalized width/std,POR inSpec%,inSpec%,Confidence Interval,Window,width/std,Normalized width/std
81.99203882020252,61.593608730656214,"[8.32572961490147, 100]","[4.088108108108107, 4.111891891891892]",0.003963963963964072,0.012012012012012338,81.99203882020252,72.83833541737627,"[1.836347376046637, 100]","[-0.28603603603603606, -0.21396396396396397]",0.012012012012012014,0.012012012012012014,81.99203882020252,0,"[0, 0]","[38.96756756756757, 39.03243243243243]",0.010810810810809812,0.012012012012010902
81.99203882020252,72.29485372303319,"[17.667994667645885, 100]","[4.087117117117117, 4.112882882882882]",0.004294294294294214,0.013013013013012768,81.99203882020252,72.43976609733022,"[1.8262989349222583, 100]","[-0.28903903903903905, -0.21096096096096095]",0.013013013013013016,0.013013013013013016,81.99203882020252,0,"[0, 0]","[38.964864864864865, 39.035135135135135]",0.011711711711711814,0.013013013013013126
81.99203882020252,78.35257862264446,"[19.14842993672367, 100]","[4.086126126126126, 4.113873873873874]",0.004624624624624651,0.014014014014014094,81.99203882020252,72.0931177549052,"[1.8175594878937744, 100]","[-0.29204204204204204, -0.20795795795795796]",0.014014014014014012,0.014014014014014012,81.99203882020252,0,"[0, 0]","[38.962162162162166, 39.037837837837834]",0.012612612612611448,0.01401401401401272
81.99203882020252,82.59144155554343,"[20.184357168588026, 100]","[4.085135135135134, 4.114864864864865]",0.004954954954955089,0.01501501501501542,81.99203882020252,72.02375549629794,"[9.735593131653832, 100]","[-0.29504504504504503, -0.20495495495495497]",0.01501501501501501,0.01501501501501501,81.99203882020252,0,"[0, 0]","[38.95945945945946, 39.04054054054054]",0.01351351351351345,0.015015015015014944
81.99203882020252,85.60773070392212,"[20.921502039145448, 100]","[4.084144144144144, 4.115855855855855]",0.005285285285285231,0.01601601601601585,81.99203882020252,71.91029402730481,"[9.720256321033153, 100]","[-0.2980480480480481, -0.20195195195195195]",0.01601601601601602,0.01601601601601602,81.99203882020252,0,"[0, 0]","[38.956756756756754, 39.043243243243246]",0.014414414414415452,0.016016016016017168
81.99203882020252,87.80247674554111,"[21.4578716334283, 100]","[4.083153153153153, 4.116846846846847]",0.00561561561561567,0.017017017017017178,81.99203882020252,71.8730923453301,"[9.715227696282563, 100]","[-0.30105105105105107, -0.19894894894894893]",0.017017017017017022,0.017017017017017022,81.99203882020252,0,"[0, 0]","[38.954054054054055, 39.045945945945945]",0.015315315315315084,0.01701701701701676
81.99203882020252,89.43698703902915,"[21.857326334038035, 100]","[4.082162162162162, 4.117837837837837]",0.0059459459459458115,0.01801801801801761,81.99203882020252,71.7387594915928,"[9.459643300508526, 100]","[-0.30405405405405406, -0.19594594594594594]",0.018018018018018018,0.018018018018018018,81.99203882020252,0,"[0, 0]","[38.95135135135135, 39.04864864864865]",0.016216216216217088,0.018018018018018986
81.99203882020252,90.6815695217923,"[22.16148735707776, 100]","[4.081171171171171, 4.118828828828828]",0.006276276276276249,0.019019019019018937,81.99203882020252,71.83653978550953,"[16.970268879377944, 100]","[-0.30705705705705705, -0.19294294294294295]",0.019019019019019017,0.019019019019019017,81.99203882020252,0,"[0, 0]","[38.94864864864865, 39.05135135135135]",0.01711711711711672,0.019019019019018576
81.99203882020252,91.64874381237969,"[22.39785314701694, 100]","[4.08018018018018, 4.11981981981982]",0.006606606606606687,0.020020020020020263,81.99203882020252,71.91687754552856,"[16.989247429747444, 100]","[-0.31006006006006004, -0.18993993993993993]",0.020020020020020016,0.020020020020020016,81.99203882020252,0,"[0, 0]","[38.945945945945944, 39.054054054054056]",0.018018018018018722,0.0200200200200208
81.99203882020252,92.41427213044865,"[22.584939081147063, 100]","[4.079189189189189, 4.12081081081081]",0.006936936936936829,0.021021021021020693,81.99203882020252,71.98986138332508,"[16.62768903518364, 100]","[-0.3130630630630631, -0.18693693693693694]",0.021021021021021023,0.021021021021021023,81.99203882020252,0,"[0, 0]","[38.943243243243245, 39.056756756756755]",0.018918918918918354,0.021021021021020395
81.99203882020252,93.03022902306378,"[22.735471553844445, 100]","[4.078198198198198, 4.1218018018018014]",0.007267267267267267,0.022022022022022022,81.99203882020252,72.10804734726636,"[22.643768576812494, 100]","[-0.3160660660660661, -0.18393393393393392]",0.022022022022022025,0.022022022022022025,81.99203882020252,100.0,"[2.500000000000002, 100]","[38.94054054054054, 39.05945945945946]",0.019819819819820356,0.02202202202202262
81.99203882020252,93.53314945110733,"[22.858379271106934, 100]","[4.0772072072072065, 4.122792792792793]",0.007597597597597705,0.023023023023023347,81.99203882020252,72.24434202705203,"[27.569547137478807, 100]","[-0.31906906906906907, -0.18093093093093093]",0.02302302302302302,0.02302302302302302,81.99203882020252,100.0,"[15.811388300841903, 100]","[38.93783783783784, 39.06216216216216]",0.020720720720719992,0.023023023023022213
81.99203882020252,93.9491739820466,"[22.96005067392081, 100]","[4.076216216216216, 4.123783783783783]",0.007927927927927847,0.024024024024023777,81.99203882020252,72.38218512705261,"[27.622150175120417, 100]","[-0.32207207207207206, -0.17792792792792794]",0.02402402402402402,0.02402402402402402,81.99203882020252,100.0,"[15.811388300841903, 100]","[38.935135135135134, 39.064864864864866]",0.021621621621621994,0.024024024024024437
81.99203882020252,94.29735326274195,"[23.045141511759393, 100]","[4.075225225225225, 4.1247747747747745]",0.008258258258258286,0.025025025025025106,81.99203882020252,72.52266305926068,"[27.675758705077484, 100]","[-0.32507507507507505, -0.17492492492492492]",0.02502502502502502,0.02502502502502502,81.99203882020252,100.0,"[29.240177382128667, 100]","[38.932432432432435, 39.067567567567565]",0.022522522522521626,0.025025025025024027
81.99203882020252,94.59180979029514,"[23.11710315343577, 100]","[4.0742342342342335, 4.125765765765766]",0.008588588588588722,0.02602602602602643,81.99203882020252,72.67720386058276,"[31.781508270184254, 100]","[-0.3280780780780781, -0.1719219219219219]",0.026026026026026033,0.026026026026026033,81.99203882020252,100.0,"[29.240177382128667, 100]","[38.92972972972973, 39.07027027027027]",0.023423423423423628,0.02602602602602625
81.99203882020252,94.94560020638158,"[31.72769998562333, 100]","[4.073243243243243, 4.126756756756756]",0.008918918918918864,0.02702702702702686,81.99203882020252,72.81922036249972,"[31.843611631216618, 100]","[-0.3310810810810811, -0.16891891891891891]",0.02702702702702703,0.02702702702702703,81.99203882020252,100.0,"[39.763536438352546, 100]","[38.92702702702703, 39.07297297297297]",0.02432432432432326,0.027027027027025845
81.99203882020252,95.20459017869088,"[38.709159036037214, 100]","[4.072252252252252, 4.1277477477477476]",0.009249249249249303,0.028028028028028187,81.99203882020252,72.95762552995157,"[31.904135767264073, 100]","[-0.3340840840840841, -0.16591591591591592]",0.028028028028028024,0.028028028028028024,81.99203882020252,100.0,"[39.763536438352546, 100]","[38.924324324324324, 39.075675675675676]",0.025225225225225262,0.02802802802802807
81.99203882020252,95.42337908040818,"[38.79811624257524, 100]","[4.071261261261261, 4.128738738738738]",0.009579579579579445,0.029029029029028618,81.99203882020252,73.09134078889117,"[31.962609021353373, 100]","[-0.33708708708708707, -0.16291291291291293]",0.029029029029029024,0.029029029029029024,81.99203882020252,100.0,"[39.763536438352546, 100]","[38.92162162162162, 39.07837837837838]",0.026126126126127264,0.029029029029030293
81.99203882020252,95.62059268693342,"[38.878301166902176, 100]","[4.07027027027027, 4.129729729729729]",0.009909909909909883,0.030030030030029947,81.99203882020252,73.21968722751775,"[32.018734507530354, 100]","[-0.34009009009009006, -0.15990990990990991]",0.030030030030030023,0.030030030030030023,81.99203882020252,100.0,"[47.817624989501866, 100]","[38.91891891891892, 39.08108108108108]",0.0270270270270269,0.030030030030029888
81.99203882020252,95.79968102793768,"[38.95111655385383, 100]","[4.069279279279279, 4.130720720720721]",0.01024024024024032,0.031031031031031272,81.99203882020252,73.34228388994056,"[32.07234563500524, 100]","[-0.3430930930930931, -0.1569069069069069]",0.031031031031031036,0.031031031031031036,81.99203882020252,100.0,"[47.817624989501866, 100]","[38.91621621621621, 39.08378378378379]",0.027927927927928902,0.03103103103103211
81.99203882020252,95.96331652373101,"[39.017648980690765, 100]","[4.068288288288288, 4.131711711711711]",0.010570570570570462,0.0320320320320317,81.99203882020252,73.45896755738002,"[32.12337102872892, 100]","[-0.3460960960960961, -0.1539039039039039]",0.03203203203203203,0.03203203203203203,81.99203882020252,100.0,"[47.817624989501866, 100]","[38.913513513513514, 39.086486486486486]",0.028828828828828534,0.032032032032031706
81.99203882020252,96.14980934904055,"[44.76019840337223, 100]","[4.067297297297297, 4.132702702702702]",0.0109009009009009,0.03303303303303303,81.99203882020252,73.56973075867735,"[32.17180742158763, 100]","[-0.3490990990990991, -0.15090090090090091]",0.03303303303303303,0.03303303303303303,81.99203882020252,100.0,"[54.074187356009936, 100]","[38.91081081081081, 39.08918918918919]",0.029729729729730536,0.033033033033033926
81.99203882020252,96.29522702869431,"[44.82789405702695, 100]","[4.066306306306306, 4.133693693693694]",0.01123123123123134,0.034034034034034356,81.99203882020252,73.67467466106325,"[32.217699053687014, 100]","[-0.35210210210210213, -0.1478978978978979]",0.03403403403403404,0.03403403403403404,81.99203882020252,100.0,"[54.074187356009936, 100]","[38.90810810810811, 39.09189189189189]",0.03063063063063017,0.03403403403403352
81.99203882020252,96.43065470349718,"[44.89093910760504, 100]","[4.065315315315315, 4.134684684684684]",0.011561561561561481,0.03503503503503479,81.99203882020252,73.77397377773272,"[32.26112223908786, 100]","[-0.3551051051051051, -0.14489489489489488]",0.03503503503503504,0.03503503503503504,81.99203882020252,100.0,"[54.074187356009936, 100]","[38.9054054054054, 39.0945945945946]",0.031531531531532174,0.03503503503503575
81.99203882020252,96.55708971699262,"[44.9497978440654, 100]","[4.064324324324324, 4.135675675675675]",0.011891891891891918,0.03603603603603611,81.99203882020252,73.86784986970576,"[32.3021739531733, 100]","[-0.3581081081081081, -0.14189189189189189]",0.036036036036036036,0.036036036036036036,81.99203882020252,100.0,"[59.038360277499656, 100]","[38.902702702702705, 39.097297297297295]",0.0324324324324318,0.036036036036035335
81.99203882020252,96.67534855941405,"[45.004850363519914, 100]","[4.063333333333333, 4.136666666666667]",0.012222222222222356,0.037037037037037444,81.99203882020252,73.95655289029662,"[32.34096349972639, 100]","[-0.3611111111111111, -0.1388888888888889]",0.037037037037037035,0.037037037037037035,81.99203882020252,100.0,"[59.038360277499656, 100]","[38.9, 39.1]",0.033333333333333805,0.03703703703703756
81.99203882020252,96.7861139750841,"[45.056414500934125, 100]","[4.062342342342342, 4.137657657657657]",0.012552552552552498,0.038038038038037875,81.99203882020252,74.0403472575525,"[32.37760650791155, 100]","[-0.3641141141141141, -0.1358858858858859]",0.038038038038038034,0.038038038038038034,81.99203882020252,100.0,"[63.05833524471809, 100]","[38.8972972972973, 39.1027027027027]",0.03423423423423344,0.03803803803803715
81.99203882020252,96.88996931701216,"[45.10476182207206, 100]","[4.061351351351351, 4.1386486486486485]",0.012882882882882937,0.0390390390390392,81.99203882020252,74.11950211654097,"[32.412220674004026, 100]","[-0.36711711711711714, -0.13288288288288289]",0.03903903903903904,0.03903903903903904,81.99203882020252,100.0,"[63.05833524471809, 100]","[38.894594594594594, 39.105405405405406]",0.03513513513513544,0.03903903903903938
81.99203882020252,96.98742334365299,"[45.15012916702244, 100]","[4.06036036036036, 4.139639639639639]",0.013213213213213079,0.04004004004003963,81.99203882020252,74.19428456318613,"[32.44492279819522, 100]","[-0.37012012012012013, -0.12987987987987987]",0.04004004004004005,0.04004004004004005,81.99203882020252,100.0,"[63.05833524471809, 100]","[38.891891891891895, 39.108108108108105]",0.03603603603603508,0.04004004004003898
81.99203882020252,97.07892793599775,"[45.19272689795816, 100]","[4.059369369369369, 4.14063063063063]",0.013543543543543516,0.041041041041040956,81.99203882020252,74.26495504860836,"[32.47582677492517, 100]","[-0.3731231231231231, -0.12687687687687688]",0.04104104104104104,0.04104104104104104,81.99203882020252,100.0,"[66.37328831200571, 100]","[38.88918918918919, 39.11081081081081]",0.03693693693693708,0.0410410410410412
81.99203882020252,97.16489064053107,"[45.23274473820404, 100]","[4.058378378378378, 4.1416216216216215]",0.013873873873873954,0.04204204204204228,81.99203882020252,74.33176437606328,"[32.50504227965354, 100]","[-0.3761261261261261, -0.12387387387387389]",0.04204204204204204,0.04204204204204204,81.99203882020252,100.0,"[66.37328831200571, 100]","[38.88648648648649, 39.11351351351351]",0.03783783783783671,0.04204204204204079
81.99203882020252,97.24568348576024,"[45.27035587655693, 100]","[4.057387387387387, 4.142612612612612]",0.014204204204204096,0.04304304304304271,81.99203882020252,74.39213298145462,"[31.8860747466923, 100]","[-0.3791291291291291, -0.12087087087087087]",0.04304304304304304,0.04304304304304304,81.99203882020252,100.0,"[66.37328831200571, 100]","[38.883783783783784, 39.116216216216216]",0.03873873873873871,0.04304304304304301
81.99203882020252,97.30201702080788,"[43.68301898017056, 100]","[4.056396396396396, 4.143603603603603]",0.014534534534534535,0.044044044044044044,81.99203882020252,74.45134692885532,"[31.911455123315402, 100]","[-0.38213213213213215, -0.11786786786786788]",0.04404404404404405,0.04404404404404405,81.99203882020252,100.0,"[66.37328831200571, 100]","[38.88108108108108, 39.11891891891892]",0.03963963963964071,0.04404404404404524
81.99203882020252,97.37001820979037,"[43.7135476096887, 100]","[4.055405405405405, 4.144594594594595]",0.014864864864864972,0.04504504504504537,81.99203882020252,74.50731175405454,"[31.935442855995856, 100]","[-0.38513513513513514, -0.11486486486486486]",0.04504504504504505,0.04504504504504505,81.99203882020252,100.0,"[69.15028921812393, 100]","[38.87837837837838, 39.12162162162162]",0.04054054054054035,0.04504504504504483
81.99203882020252,97.43422481275634,"[48.375695914695676, 100]","[4.054414414414414, 4.145585585585585]",0.015195195195195113,0.0460460460460458,81.99203882020252,74.56022777063109,"[31.958123803459447, 100]","[-0.38813813813813813, -0.11186186186186187]",0.04604604604604604,0.04604604604604604,81.99203882020252,100.0,"[69.15028921812393, 100]","[38.87567567567567, 39.12432432432433]",0.04144144144144235,0.046046046046047055
81.99203882020252,97.49358285271722,"[48.40516693985914, 100]","[4.053423423423423, 4.146576576576576]",0.015525525525525552,0.047047047047047125,81.99203882020252,74.61028323292412,"[31.97957865558143, 100]","[-0.3911411411411412, -0.10885885885885885]",0.04704704704704706,0.04704704704704706,81.99203882020252,100.0,"[71.50858470818456, 100]","[38.872972972972974, 39.127027027027026]",0.042342342342341986,0.04704704704704665
81.99203882020252,97.54898823623132,"[48.43267548719009, 100]","[4.052432432432432, 4.147567567567568]",0.01585585585585599,0.04804804804804845,81.99203882020252,74.6576547175604,"[31.99988309691733, 100]","[-0.3941441441441441, -0.10585585585585586]",0.04804804804804804,0.04804804804804804,81.99203882020252,100.0,"[71.50858470818456, 100]","[38.87027027027027, 39.12972972972973]",0.04324324324324399,0.04804804804804887
81.99203882020252,97.60069705104033,"[48.45834870320958, 100]","[4.051441441441441, 4.148558558558558]",0.01618618618618613,0.04904904904904888,81.99203882020252,74.70250761239909,"[32.01910801627525, 100]","[-0.39714714714714716, -0.10285285285285287]",0.049049049049049054,0.049049049049049054,81.99203882020252,100.0,"[71.50858470818456, 100]","[38.86756756756757, 39.13243243243243]",0.04414414414414362,0.049049049049048464
81.99203882020252,97.64895122984784,"[48.48230670651992, 100]","[4.05045045045045, 4.149549549549549]",0.01651651651651657,0.05005005005005021,81.99203882020252,74.74499666744622,"[32.037319742849704, 100]","[-0.40015015015015015, -0.09984984984984985]",0.05005005005005005,0.05005005005005005,81.99203882020252,100.0,"[71.50858470818456, 100]","[38.86486486486486, 39.13513513513514]",0.04504504504504562,0.050050050050050685
81.99203882020252,97.6939790529076,"[48.504662837337676, 100]","[4.0494594594594595, 4.15054054054054]",0.016846846846846713,0.05105105105105064,81.99203882020252,74.88035909903742,"[38.424002990162215, 100]","[-0.40315315315315314, -0.09684684684684686]",0.051051051051051045,0.051051051051051045,81.99203882020252,100.0,"[71.50858470818456, 100]","[38.862162162162164, 39.137837837837836]",0.045945945945945255,0.05105105105105028
81.99203882020252,97.73599560477648,"[48.525523884269575, 100]","[4.048468468468468, 4.151531531531531]",0.01717717717717715,0.05205205205205197,81.99203882020252,74.93479943887142,"[40.3236352925717, 100]","[-0.4061561561561562, -0.09384384384384384]",0.052052052052052065,0.052052052052052065,81.99203882020252,100.0,"[71.50858470818456, 100]","[38.85945945945946, 39.14054054054054]",0.046846846846847257,0.0520520520520525
81.99203882020252,97.76798811464342,"[47.305067099249655, 100]","[4.047477477477477, 4.152522522522522]",0.017507507507507587,0.05305305305305329,81.99203882020252,74.97440760832005,"[39.823326250332535, 100]","[-0.4091591591591591, -0.09084084084084085]",0.053053053053053044,0.053053053053053044,81.99203882020252,100.0,"[71.50858470818456, 100]","[38.85675675675676, 39.14324324324324]",0.04774774774774689,0.0530530530530521
81.99203882020252,97.80349200764107,"[47.322245667336475, 100]","[4.0464864864864865, 4.153513513513513]",0.01783783783783773,0.05405405405405372,81.99203882020252,75.02583046376407,"[39.85063995929532, 100]","[-0.41216216216216217, -0.08783783783783783]",0.05405405405405406,0.05405405405405406,81.99203882020252,100.0,"[73.53515306029487, 100]","[38.85405405405405, 39.14594594594595]",0.048648648648648894,0.05405405405405433
81.99203882020252,97.83646766500962,"[47.338200947940514, 100]","[4.045495495495495, 4.154504504504504]",0.01816816816816817,0.055055055055055056,81.99203882020252,75.07689340578318,"[39.87776249702783, 100]","[-0.41516516516516516, -0.08483483483483484]",0.055055055055055056,0.055055055055055056,81.99203882020252,100.0,"[73.53515306029487, 100]","[38.851351351351354, 39.148648648648646]",0.04954954954954852,0.05505505505505391
81.99203882020252,97.867083181054,"[47.35301427353599, 100]","[4.044504504504504, 4.1554954954954955]",0.018498498498498606,0.056056056056056375,81.99203882020252,75.12768193162944,"[39.90473927615912, 100]","[-0.41816816816816815, -0.08183183183183185]",0.05605605605605605,0.05605605605605605,81.99203882020252,100.0,"[73.53515306029487, 100]","[38.84864864864865, 39.15135135135135]",0.050450450450450525,0.05605605605605614
81.99203882020252,97.89549639661365,"[47.366762015455144, 100]","[4.043513513513513, 4.156486486486486]",0.018828828828828748,0.057057057057056805,81.99203882020252,75.17826572113452,"[39.93160730775415, 100]","[-0.4211711711711712, -0.07882882882882883]",0.05705705705705707,0.05705705705705707,81.99203882020252,100.0,"[73.53515306029487, 100]","[38.84594594594594, 39.15405405405406]",0.05135135135135253,0.05705705705705836
81.99203882020252,97.92185536137347,"[47.37951580757745, 100]","[4.042522522522522, 4.157477477477477]",0.019159159159159184,0.05805805805805813,81.99203882020252,75.23538020507091,"[42.11075917465707, 100]","[-0.42417417417417413, -0.07582582582582584]",0.05805805805805805,0.05805805805805805,81.99203882020252,100.0,"[73.53515306029487, 100]","[38.84324324324324, 39.15675675675676]",0.05225225225225216,0.05805805805805796
81.99203882020252,97.9462988014233,"[47.39134277255844, 100]","[4.041531531531531, 4.1584684684684685]",0.019489489489489625,0.05905905905905946,81.99203882020252,75.28672710138335,"[42.13949906776435, 100]","[-0.4271771771771772, -0.07282282282282282]",0.05905905905905906,0.05905905905905906,81.99203882020252,100.0,"[73.53515306029487, 100]","[38.84054054054054, 39.15945945945946]",0.053153153153154165,0.059059059059060184
81.99203882020252,97.96895658794601,"[47.40230574860455, 100]","[4.04054054054054, 4.159459459459459]",0.019819819819819767,0.06006006006005989,81.99203882020252,75.3380881229793,"[42.1682468670776, 100]","[-0.43018018018018017, -0.06981981981981983]",0.06006006006006006,0.06006006006006006,81.99203882020252,100.0,"[73.53515306029487, 100]","[38.83783783783784, 39.16216216216216]",0.0540540540540538,0.060060060060059775
81.99203882020252,97.98995020298221,"[47.4124635148335, 100]","[4.039549549549549, 4.16045045045045]",0.020150150150150203,0.06106106106106122,81.99203882020252,75.38948387890072,"[42.19701410789312, 100]","[-0.43318318318318316, -0.06681681681681681]",0.06106106106106105,0.06106106106106105,81.99203882020252,100.0,"[73.53515306029487, 100]","[38.83513513513513, 39.16486486486487]",0.0549549549549558,0.061061061061062
81.99203882020252,98.00939319857177,"[47.42187101343003, 100]","[4.038558558558559, 4.161441441441441]",0.020480480480480345,0.06206206206206165,81.99203882020252,75.44092529411279,"[42.225806905134185, 100]","[-0.4361861861861862, -0.06381381381381382]",0.06206206206206207,0.06206206206206207,81.99203882020252,100.0,"[73.53515306029487, 100]","[38.832432432432434, 39.167567567567566]",0.05585585585585543,0.062062062062061586
81.99203882020252,98.02378480497599,"[46.491788110908146, 100]","[4.037567567567567, 4.162432432432432]",0.020810810810810782,0.06306306306306297,81.99203882020252,75.59527908927618,"[44.21720236955628, 100]","[-0.4391891891891892, -0.0608108108108108]",0.06306306306306307,0.06306306306306307,81.99203882020252,100.0,"[73.53515306029487, 100]","[38.82972972972973, 39.17027027027027]",0.05675675675675743,0.0630630630630638
81.99203882020252,98.03997245108434,"[46.499465763983686, 100]","[4.036576576576576, 4.163423423423423]",0.021141141141141222,0.06406406406406431,81.99203882020252,75.66118364270662,"[44.25575127117046, 100]","[-0.4421921921921922, -0.05780780780780781]",0.06406406406406406,0.06406406406406406,81.99203882020252,100.0,"[73.53515306029487, 100]","[38.82702702702703, 39.17297297297297]",0.05765765765765707,0.06406406406406341
81.99203882020252,98.05487315749194,"[46.50653303328351, 100]","[4.0355855855855856, 4.164414414414414]",0.021471471471471364,0.06506506506506474,81.99203882020252,75.72828660577953,"[44.295001146738585, 100]","[-0.4451951951951952, -0.05480480480480482]",0.06506506506506506,0.06506506506506506,81.99203882020252,100.0,"[73.53515306029487, 100]","[38.82432432432432, 39.17567567567568]",0.05855855855855907,0.06506506506506564
