2.2.9.2.2:materials['/Silicon/'].etchType.taper.sidewallAngle,2.2.9.2.2:materials['/Silicon/'].etchType.taper.sidewallAngle,2.2.9.2.2:materials['/Silicon/'].etchType.taper.sidewallAngle,2.2.9.2.2:materials['/Silicon/'].etchType.taper.sidewallAngle,2.2.9.2.2:materials['/Silicon/'].etchType.taper.sidewallAngle,2.1.9:lithography.dimensionalBias.xBias,2.1.9:lithography.dimensionalBias.xBias,2.1.9:lithography.dimensionalBias.xBias,2.1.9:lithography.dimensionalBias.xBias,2.1.9:lithography.dimensionalBias.xBias,2.1.15:thickness,2.1.15:thickness,2.1.15:thickness,2.1.15:thickness,2.1.15:thickness
POR inSpec%,inSpec%,Confidence Interval,Nominal Value,Window,POR inSpec%,inSpec%,Confidence Interval,Nominal Value,Window,POR inSpec%,inSpec%,Confidence Interval,Nominal Value,Window
81.99203882020252,72.92683017034925,"[62.80724068697472, 82.92124643885364]",4.641508603441377,"[3.6515086034413766, 5.631508603441377]",81.99203882020252,82.50712477262229,"[73.34288790920289, 91.04690549929488]",-0.35494197679071604,"[-3.354941976790716, 2.645058023209284]",81.99203882020252,75.97257145310559,"[66.40544103784897, 85.19248812081493]",39.18363345338135,"[36.48363345338135, 41.88363345338135]"
81.99203882020252,72.91623323511119,"[62.79811422061816, 82.90919722354677]",4.642316926770707,"[3.652316926770708, 5.632316926770708]",81.99203882020252,82.50416309137462,"[73.34025518801221, 91.0436372735093]",-0.35414165666266495,"[-3.354141656662665, 2.645858343337335]",81.99203882020252,75.90793281271205,"[66.34894226018065, 85.12000503252996]",39.18547418967587,"[36.48547418967587, 41.88547418967587]"
81.99203882020252,72.90562988295648,"[62.788982227779385, 82.89714071190289]",4.64312525010004,"[3.65312525010004, 5.63312525010004]",81.99203882020252,82.50119996199072,"[73.33762117953277, 91.04036744970024]",-0.35334133653461386,"[-3.353341336534614, 2.646658663465386]",81.99203882020252,75.84320410047137,"[66.29236475329965, 85.04742094141433]",39.187314925970384,"[36.48731492597039, 41.88731492597039]"
81.99203882020252,72.89501995488496,"[62.77984457152171, 82.88507672313139]",4.643933573429372,"[3.653933573429372, 5.633933573429372]",81.99203882020252,82.49823538421727,"[73.33498588353943, 91.03709602758818]",-0.35254101640656277,"[-3.3525410164065628, 2.6474589835934372]",81.99203882020252,75.77838550376205,"[66.23570868098817, 84.97473605758657]",39.18915566226491,"[36.489155662264906, 41.889155662264905]"
81.99203882020252,72.88440329143039,"[62.77070111450696, 82.87300507591159]",4.644741896758703,"[3.6547418967587033, 5.634741896758703]",81.99203882020252,82.49526935780518,"[73.33234929981073, 91.03382300689823]",-0.35174069627851123,"[-3.3517406962785112, 2.6482593037214888]",81.99203882020252,75.71316102547436,"[66.1516078764691, 84.94129603136825]",39.19099639855942,"[36.490996398559425, 41.89099639855942]"
81.99203882020252,72.87377973266615,"[62.76155171900055, 82.8609255883994]",4.645550220088035,"[3.655550220088035, 5.635550220088035]",81.99203882020252,82.4923018825103,"[73.32971142812964, 91.03054838736095]",-0.35094037615046014,"[-3.35094037615046, 2.64905962384954]",81.99203882020252,75.64816164312398,"[66.09481704122703, 84.86837433977198]",39.192837134853946,"[36.49283713485394, 41.89283713485394]"
81.99203882020252,72.85803567651044,"[62.72536610866912, 82.87762102417268]",4.646358543417367,"[3.656358543417367, 5.6363585434173675]",81.99203882020252,82.48933295809245,"[73.32707226828266, 91.02727216871133]",-0.35014005602240905,"[-3.350140056022409, 2.649859943977591]",81.99203882020252,75.58307293920255,"[66.03794816452606, 84.79535243983798]",39.19467787114846,"[36.49467787114846, 41.89467787114846]"
81.99203882020252,72.8473613433531,"[62.71617629934963, 82.86547873499504]",4.647166866746698,"[3.6571668667466986, 5.637166866746698]",81.99203882020252,82.48636258431621,"[73.32443182006052, 91.02399435068958]",-0.3493397358943575,"[-3.3493397358943575, 2.6506602641056425]",81.99203882020252,75.51789510558997,"[65.98100141401424, 84.72223054683305]",39.19651860744298,"[36.49651860744298, 41.89651860744298]"
81.99203882020252,72.83667940836104,"[62.70697994541413, 82.85332779856287]",4.64797519007603,"[3.6579751900760304, 5.63797519007603]",81.99203882020252,82.48339076095075,"[73.32179008325804, 91.02071493304096]",-0.3485394157663064,"[-3.3485394157663064, 2.6514605842336936]",81.99203882020252,75.45262833529142,"[65.92397695832285, 84.64900887728638]",39.19835934373749,"[36.4983593437375, 41.898359343737496]"
81.99203882020252,72.82598970872343,"[62.69777690669459, 82.84116802967532]",4.648783513405362,"[3.658783513405362, 5.638783513405362]",81.99203882020252,82.4804174877694,"[73.31914705767372, 91.01743391551537]",-0.34773909563825534,"[-3.3477390956382553, 2.6522609043617447]",81.99203882020252,75.38727282243187,"[65.86687496706143, 84.57568764898346]",39.20020008003202,"[36.500200080032016, 41.900200080032015]"
81.99203882020252,72.81529208119059,"[62.688567042645126, 82.82899924263224]",4.649591836734693,"[3.659591836734694, 5.639591836734693]",81.99203882020252,82.47879812994152,"[73.4330231867356, 90.8958571695892]",-0.34693877551020424,"[-3.3469387755102042, 2.6530612244897958]",81.99203882020252,75.321828762258,"[65.80969561081966, 84.50226708096817]",39.20204081632653,"[36.502040816326534, 41.90204081632653]"
81.99203882020252,72.80458636207912,"[62.67935021234648, 82.81682125124017]",4.6504001600640255,"[3.6604001600640252, 5.640400160064026]",81.99203882020252,82.47582550889717,"[73.43037658476, 90.89258118904642]",-0.3461384553821527,"[-3.3461384553821527, 2.6538615446178473]",81.99203882020252,75.25629635113285,"[65.75243906116258, 84.42874739353682]",39.20388155262104,"[36.503881552621046, 41.903881552621044]"
81.99203882020252,72.7938723872767,"[62.670126274510096, 82.80463386881773]",4.651208483393357,"[3.661208483393357, 5.641208483393357]",81.99203882020252,82.47285144599587,"[73.42772869906157, 90.88930361950347]",-0.3453381352541016,"[-3.3453381352541016, 2.6546618647458984]",81.99203882020252,75.19067578653514,"[65.69510549062997, 84.35512880823745]",39.20572228891557,"[36.505722288915564, 41.90572228891556]"
81.99203882020252,72.78314999224762,"[62.660895087482935, 82.79243690820192]",4.652016806722688,"[3.662016806722689, 5.642016806722689]",81.99203882020252,82.46987594104816,"[73.42507952947169, 90.88602446075154]",-0.34453781512605053,"[-3.3445378151260505, 2.6554621848739495]",81.99203882020252,75.12496726705889,"[65.63769507273614, 84.28141154786924]",39.20756302521008,"[36.50756302521008, 41.90756302521008]"
81.99203882020252,72.77241901203715,"[62.65165650925122, 82.78023018175308]",4.652825130052021,"[3.6628251300520205, 5.642825130052021]",81.99203882020252,82.46689899386871,"[73.42242907582529, 90.88274371258646]",-0.343737494997999,"[-3.343737494997999, 2.656262505002001]",81.99203882020252,75.05917099240818,"[65.5802079819652, 84.2075958364768]",39.2094037615046,"[36.5094037615046, 41.9094037615046]"
81.99203882020252,72.76167928127745,"[62.6424103974455, 82.76801350136171]",4.653633453381352,"[3.6636334533813524, 5.643633453381352]",81.99203882020252,82.46392060427718,"[73.41977733796182, 90.87946137480941]",-0.3429371748699479,"[-3.342937174869948, 2.657062825130052]",81.99203882020252,74.99328716339862,"[65.52264439377245, 84.13368189935167]",39.211244497799115,"[36.51124449779912, 41.91124449779912]"
81.99203882020252,72.75093063419195,"[62.63315660934441, 82.75578667845325]",4.654441776710684,"[3.6644417767106843, 5.644441776710684]",81.99203882020252,82.46094077209743,"[73.4171243157245, 90.87617744722633]",-0.3421368547418968,"[-3.342136854741897, 2.657863145258103]",81.99203882020252,74.92731598195168,"[65.46500448457942, 84.05966996302612]",39.21308523409364,"[36.51308523409364, 41.913085234093636]"
81.99203882020252,72.7171722846906,"[62.53189581053221, 82.79931005745689]",4.655250100040016,"[3.6652501000400157, 5.645250100040016]",81.99203882020252,82.45795949715824,"[73.41447000896082, 90.87289192964847]",-0.3413365346138457,"[-3.3413365346138457, 2.6586634653861543]",81.99203882020252,74.86125765109621,"[65.40728843177516, 83.98556025527472]",39.21492597038815,"[36.514925970388155, 41.914925970388154]"
81.99203882020252,72.70656707862254,"[62.52277604390679, 82.787234453884]",4.656058423369347,"[3.6660584233693476, 5.646058423369348]",81.99203882020252,82.45497677929276,"[73.41181441752228, 90.869604821892]",-0.3405362144857942,"[-3.340536214485794, 2.659463785514206]",81.99203882020252,74.79511237496268,"[65.34949641371117, 83.91135300510796]",39.21676670668268,"[36.516766706682674, 41.91676670668267]"
81.99203882020252,72.6959514691997,"[62.51364733109334, 82.77514700454522]",4.656866746698679,"[3.6668667466986795, 5.646866746698679]",81.99203882020252,82.45199261833886,"[73.40915754126452, 90.86631612377822]",-0.3397358943577431,"[-3.339735894357743, 2.660264105642257]",81.99203882020252,74.72888035878479,"[65.29162860970291, 83.83704844277396]",39.21860744297719,"[36.51860744297719, 41.91860744297719]"
81.99203882020252,72.685325293643,"[62.50450953211272, 82.76304752409239]",4.657675070028011,"[3.667675070028011, 5.647675070028011]",81.99203882020252,82.44900701413881,"[73.40649938004708, 90.8630258351333]",-0.33893557422969156,"[-3.3389355742296916, 2.6610644257703084]",81.99203882020252,74.66256180889334,"[65.2336852000244, 83.76264679975176]",39.22044817927171,"[36.52044817927171, 41.92044817927171]"
81.99203882020252,72.66037162623601,"[62.46077121771263, 82.76884985053499]",4.658483393357343,"[3.668483393357343, 5.648483393357343]",81.99203882020252,82.44601996653974,"[73.40383993373389, 90.85973395578878]",-0.33813525410164047,"[-3.3381352541016405, 2.6618647458983595]",81.99203882020252,74.59615693271793,"[65.17566636590963, 83.68814830875303]",39.222288915566224,"[36.52228891556623, 41.92228891556623]"
81.99203882020252,72.64962193409458,"[62.45153049892082, 82.75660466605713]",4.659291716686674,"[3.6692917166866748, 5.649291716686674]",81.99203882020252,82.44303147539304,"[73.40117920219265, 90.8564404855809]",-0.3373349339735894,"[-3.3373349339735894, 2.6626650660264106]",81.99203882020252,74.52966593878088,"[65.11757228954738, 83.61355320371538]",39.22412965186075,"[36.52412965186075, 41.924129651860746]"
81.99203882020252,72.63828681007797,"[62.419817441614335, 82.77746824130415]",4.660100040016006,"[3.670100040016006, 5.650100040016007]",81.99203882020252,82.44004154055501,"[73.39851718529539, 90.85314542435128]",-0.3365346138455383,"[-3.3365346138455383, 2.6634653861544617]",81.99203882020252,74.46308903669886,"[65.05940315408256, 83.53886171980417]",39.22597038815526,"[36.525970388155265, 41.925970388155264]"
81.99203882020252,72.62750950854611,"[62.41055624860341, 82.76518659515779]",4.660908363345338,"[3.670908363345338, 5.650908363345338]",81.99203882020252,82.43705016188663,"[73.39585388291835, 90.84984877194671]",-0.3357342937174872,"[-3.335734293717487, 2.664265706282513]",81.99203882020252,74.39642643717642,"[65.0011591436106, 83.46407409340524]",39.22781112444979,"[36.527811124449784, 41.92781112444978]"
81.99203882020252,72.6167201664639,"[62.40128470885953, 82.75289122778644]",4.661716686674669,"[3.67171668667467, 5.6517166866746695]",81.99203882020252,82.43405733925296,"[73.39318929494137, 90.84655052821847]",-0.33493397358943566,"[-3.3349339735894357, 2.6650660264105643]",81.99203882020252,74.32967835200813,"[64.94284044317921, 83.38919056212724]",39.2296518607443,"[36.529651860744295, 41.92965186074429]"
81.99203882020252,72.57549079956553,"[62.36585532763308, 82.7059068789132]",4.662525010004002,"[3.6725250100040014, 5.652525010004002]",81.99203882020252,82.43106307252442,"[73.3905234212491, 90.84325069302379]",-0.33413365346138457,"[-3.3341336534613846, 2.6658663465386154]",81.99203882020252,74.26284499407215,"[64.88444723878293, 83.31421136479456]",39.23149259703881,"[36.53149259703881, 41.93149259703881]"
81.99203882020252,72.56445997683521,"[62.35637627779182, 82.69333632392996]",4.663333333333333,"[3.6733333333333333, 5.653333333333333]",81.99203882020252,82.4280673615754,"[73.3878562617297, 90.8399492662242]",-0.33333333333333304,"[-3.333333333333333, 2.666666666666667]",81.99203882020252,74.19592657732956,"[64.82597971736243, 83.23913674144644]",39.233333333333334,"[36.53333333333333, 41.93333333333333]"
81.99203882020252,72.55341528586868,"[62.34688531064343, 82.68074996491922]",4.664141656662665,"[3.6741416566626652, 5.654141656662665]",81.99203882020252,82.42507020628528,"[73.38518781627582, 90.83664624768682]",-0.33253301320528195,"[-3.332533013205282, 2.667466986794718]",81.99203882020252,74.12892331682382,"[64.76743806680409, 83.16396693333645]",39.235174069627845,"[36.53517406962785, 41.93517406962785]"
81.99203882020252,72.54235655090704,"[62.337382275154084, 82.66814760158884]",4.664949979991997,"[3.6749499799919967, 5.654949979991997]",81.99203882020252,82.42207160653815,"[73.38251808478418, 90.83334163728385]",-0.33173269307723086,"[-3.331732693077231, 2.668267306922769]",81.99203882020252,74.06183542867413,"[64.70882247593416, 83.08870218292503]",39.23701480592237,"[36.53701480592237, 41.93701480592237]"
81.99203882020252,72.53128359581534,"[62.32786701996683, 82.65552903321819]",4.665758303321328,"[3.6757583033213286, 5.655758303321329]",81.99203882020252,82.41907156222236,"[73.37984706715544, 90.83003543489228]",-0.33093237294917976,"[-3.3309323729491798, 2.6690676270508202]",81.99203882020252,73.99466313007756,"[64.65013313452063, 83.01334273388183]",39.23885554221688,"[36.538855542216886, 41.938855542216885]"
81.99203882020252,72.52019624408771,"[62.31833939340594, 82.64289405866387]",4.66656662665066,"[3.67656662665066, 5.65656662665066]",81.99203882020252,82.41607007323135,"[73.3771747632947, 90.8267276403947]",-0.3301320528211287,"[-3.3301320528211287, 2.6698679471788713]",81.99203882020252,73.9274066393022,"[64.59137023326728, 82.9378888310781]",39.24069627851141,"[36.540696278511405, 41.9406962785114]"
81.99203882020252,72.5090943188522,"[62.308799243481104, 82.63024247636538]",4.667374949979992,"[3.677374949979992, 5.657374949979992]",81.99203882020252,82.38612463182002,"[73.31511615739738, 90.84294204290892]",-0.32933173269307714,"[-3.329331732693077, 2.670668267306923]",81.99203882020252,73.86006617568879,"[64.53253396381506, 82.86234072058839]",39.24253701480592,"[36.54253701480592, 41.94253701480592]"
81.99203882020252,72.49797764287614,"[62.299246417892064, 82.61757408435108]",4.668183273309323,"[3.6781832733093234, 5.658183273309323]",81.99203882020252,82.38305519855565,"[73.31238467976907, 90.83955753672676]",-0.32853141256502605,"[-3.328531412565026, 2.671468587434974]",81.99203882020252,73.79264195964419,"[64.47362451873641, 82.78669864968344]",39.244377751100444,"[36.54437775110044, 41.94437775110044]"
81.99203882020252,72.48684603857086,"[62.28968076403262, 82.60488868024368]",4.668991596638655,"[3.6789915966386553, 5.658991596638655]",81.99203882020252,82.37998417921798,"[73.30965179069985, 90.83617128166318]",-0.3277310924369745,"[-3.3277310924369745, 2.6722689075630255]",81.99203882020252,73.72415419793839,"[64.38779146840407, 82.7480050953991]",39.246218487394955,"[36.54621848739496, 41.94621848739496]"
81.99203882020252,72.47569932799712,"[62.28010212899534, 82.59218606126637]",4.669799919967987,"[3.679799919967987, 5.659799919967988]",81.99203882020252,82.37617668315542,"[73.24895539533492, 90.89160309147336]",-0.3269307723089234,"[-3.3269307723089234, 2.6730692276910766]",81.99203882020252,73.65655828531196,"[64.32875584332763, 82.67213542984248]",39.24805922368948,"[36.54805922368948, 41.94805922368948]"
81.99203882020252,72.46453733286972,"[62.27051035957547, 82.57946602424809]",4.670608243297318,"[3.6806082432973186, 5.660608243297318]",81.99203882020252,82.37310409043714,"[73.24622324368583, 90.88821287734767]",-0.32613045218087233,"[-3.3261304521808723, 2.6738695478191277]",81.99203882020252,73.58887926974482,"[64.26964763939458, 82.59617248952898]",39.24989995998399,"[36.549899959983996, 41.949899959983995]"
81.99203882020252,72.45335987456271,"[62.26090530227547, 82.56672836562949]",4.67141656662665,"[3.6814165666266505, 5.6614165666266505]",81.99203882020252,82.3700299075022,"[73.24348967801497, 90.88482090862074]",-0.32533013205282124,"[-3.3253301320528212, 2.6746698679471788]",81.99203882020252,73.52111737586011,"[64.21046705278196, 82.52011652657563]",39.25174069627852,"[36.551740696278515, 41.95174069627851]"
81.99203882020252,72.44216677411453,"[62.251286803309384, 82.55397288146872]",4.672224889955983,"[3.6822248899559824, 5.662224889955983]",81.99203882020252,82.36695413401954,"[73.24075469802793, 90.88142718492728]",-0.3245298119247697,"[-3.3245298119247697, 2.6754701880752303]",81.99203882020252,73.45327282933795,"[64.15121428058997, 82.44396779428584]",39.25358143257303,"[36.55358143257303, 41.95358143257303]"
81.99203882020252,72.43095785223272,"[62.24165470860691, 82.5411993674469]",4.673033213285313,"[3.683033213285314, 5.663033213285313]",81.99203882020252,82.36387676966231,"[73.23801830343409, 90.8780317059067]",-0.3237294917967186,"[-3.3237294917967186, 2.6762705082032814]",81.99203882020252,73.38534585690908,"[64.09188952083638, 82.36772654714221]",39.25542216886754,"[36.555422168867544, 41.95542216886754]"
81.99203882020252,72.41973292929953,"[62.23200886381824, 82.52840761887438]",4.6738415366146455,"[3.6838415366146458, 5.663841536614646]",81.99203882020252,82.3607978141081,"[73.23528049394673, 90.87463447120318]",-0.3229291716686675,"[-3.3229291716686675, 2.6770708283313325]",81.99203882020252,73.31733668635415,"[64.03249297245587, 82.29139304080583]",39.257262905162065,"[36.55726290516206, 41.95726290516206]"
81.99203882020252,72.40817131555644,"[62.14904505438453, 82.5985063823233]",4.674649859943978,"[3.6846498599439776, 5.664649859943978]",81.99203882020252,82.35771726703888,"[73.23254126928308, 90.87123548046587]",-0.322128851540616,"[-3.322128851540616, 2.677871148459384]",81.99203882020252,73.24924554650202,"[63.97302483529862, 82.21496753211423]",39.259103641456576,"[36.55910364145658, 41.95910364145658]"
81.99203882020252,72.39691610743535,"[62.139384536463616, 82.58566717698315]",4.675458183273308,"[3.685458183273309, 5.665458183273309]",81.99203882020252,82.35463512814071,"[73.229800629164, 90.86783473334839]",-0.3213285314125649,"[-3.321328531412565, 2.678671468587435]",81.99203882020252,73.18107266722332,"[63.91348531012465, 82.13845027907426]",39.2609443777511,"[36.5609443777511, 41.9609443777511]"
81.99203882020252,72.38564434360087,"[62.12970980851975, 82.57280908596792]",4.676266506602641,"[3.686266506602641, 5.666266506602641]",81.99203882020252,82.35155139710412,"[73.22705857331431, 90.86443222950925]",-0.3205282112845138,"[-3.320528211284514, 2.679471788715486]",81.99203882020252,73.11281827943212,"[63.853874598605266, 82.0618415408639]",39.26278511404561,"[36.56278511404562, 41.962785114045616]"
81.99203882020252,72.37435584324884,"[62.12002071536592, 82.55993190302802]",4.677074829931973,"[3.687074829931973, 5.667074829931973]",81.99203882020252,82.34846607362408,"[73.22431510146275, 90.8610279686119]",-0.3197278911564627,"[-3.3197278911564627, 2.6802721088435373]",81.99203882020252,73.04448261507883,"[63.79419290331689, 81.98514157782435]",39.26462585034014,"[36.564625850340136, 41.964625850340134]"
81.99203882020252,72.36305042527458,"[62.110317101557214, 82.54703542157108]",4.677883153261304,"[3.6878831532613043, 5.667883153261304]",81.99203882020252,82.34537915739986,"[73.2215702133419, 90.85762195032449]",-0.3189275710284112,"[-3.318927571028411, 2.681072428971589]",81.99203882020252,72.9760659071512,"[63.73444042774191, 81.90835065146112]",39.26646658663465,"[36.566466586634654, 41.96646658663465]"
81.99203882020252,72.35172790827747,"[62.10059881139469, 82.53411943466716]",4.678691476590636,"[3.6886914765906362, 5.668691476590636]",81.99203882020252,82.34229064813489,"[73.21882390868811, 90.85421417431985]",-0.3181272509003601,"[-3.31812725090036, 2.68187274909964]",81.99203882020252,72.9024517485632,"[63.6448150066382, 81.86294389395712]",39.268307322929175,"[36.56830732292917, 41.96830732292917]"
81.99203882020252,72.3403881105665,"[62.090865688930165, 82.52118373505499]",4.679499799919968,"[3.689499799919968, 5.6694997999199686]",81.99203882020252,82.33920054553727,"[73.21607618724175, 90.85080464027584]",-0.317326930772309,"[-3.317326930772309, 2.682673069227691]",81.99203882020252,72.8338484238651,"[63.5849233870215, 81.78590848587419]",39.270148059223686,"[36.57014805922369, 41.97014805922369]"
81.99203882020252,72.3290308501647,"[62.081117577970005, 82.50822811514718]",4.680308123249299,"[3.6903081232492996, 5.670308123249299]",81.99203882020252,82.33610884931907,"[73.21332704874686, 90.84739334787486]",-0.31652661064425747,"[-3.3165266106442575, 2.6834733893557425]",81.99203882020252,72.76516466747566,"[63.52496154946296, 81.70878276018352]",39.27198879551821,"[36.57198879551821, 41.97198879551821]"
81.99203882020252,72.31765594481463,"[62.07135432207986, 82.49525236703636]",4.681116446578631,"[3.6911164465786315, 5.6711164465786315]",81.99203882020252,82.33301555919724,"[73.2105764929517, 90.84398029680447]",-0.3157262905162064,"[-3.3157262905162064, 2.6842737094837936]",81.99203882020252,72.69640071634677,"[63.464929700824754, 81.63156698296105]",39.27382953181272,"[36.57382953181273, 41.973829531812726]"
81.99203882020252,72.30626321198318,"[62.061575764588774, 82.48225628250069]",4.681924769907963,"[3.691924769907963, 5.671924769907963]",81.99203882020252,82.32992067489249,"[73.20782451960794, 90.84056548675662]",-0.3149259703881553,"[-3.3149259703881553, 2.6850740296118447]",81.99203882020252,72.62755680844985,"[63.404828048859116, 81.55426142142733]",39.27567026810725,"[36.575670268107245, 41.975670268107244]"
81.99203882020252,72.2948524688663,"[62.05178174859319, 82.46923965300925]",4.682733093237294,"[3.692733093237295, 5.672733093237294]",81.99203882020252,82.32682419613052,"[73.20507112847167, 90.8371489174286]",-0.3141256502601042,"[-3.314125650260104, 2.685874349739896]",81.99203882020252,72.55863318277684,"[63.34465680220922, 81.47686634394906]",39.27751100440176,"[36.577511004401764, 41.97751100440176]"
81.99203882020252,72.28342353239438,"[62.041972116961695, 82.45620226972824]",4.6835414165666265,"[3.6935414165666267, 5.673541416566627]",81.99203882020252,82.32021832059637,"[73.14118108233968, 90.89031220866971]",-0.31332533013205266,"[-3.3133253301320527, 2.6866746698679473]",81.99203882020252,72.46899149891217,"[63.20444051680103, 81.44424495172554]",39.279351740696285,"[36.57935174069628, 41.97935174069628]"
81.99203882020252,72.27197621923706,"[62.03214671233898, 82.44314392352634]",4.684349739895958,"[3.694349739895958, 5.674349739895958]",81.99203882020252,82.31712628143183,"[73.13843381804593, 90.88689826722543]",-0.31252501000400157,"[-3.3125250100040016, 2.6874749899959984]",81.99203882020252,72.39998966160269,"[63.144259983974905, 81.36669726651957]",39.281192476990796,"[36.58119247699079, 41.98119247699079]"
81.99203882020252,72.2605103458082,"[62.02230537715025, 82.43006440498047]",4.685158063225289,"[3.69515806322529, 5.67515806322529]",81.99203882020252,82.31403263220811,"[73.13568512322108, 90.88348254810388]",-0.3117246898759505,"[-3.3117246898759505, 2.6882753101240495]",81.99203882020252,72.33090866767965,"[63.08401041404241, 81.28906062118743]",39.28303321328531,"[36.58303321328531, 41.98303321328531]"
81.99203882020252,72.24902572827085,"[62.012447953605474, 82.41696350438153]",4.685966386554622,"[3.6959663865546215, 5.675966386554622]",81.99203882020252,82.31093737269298,"[73.13293499765885, 90.88006505104866]",-0.31092436974789894,"[-3.310924369747899, 2.689075630252101]",81.99203882020252,72.2617487595837,"[63.02369201845023, 81.21133528819601]",39.28487394957983,"[36.58487394957983, 41.98487394957983]"
81.99203882020252,72.2401747666961,"[62.026721882225075, 82.37313145842926]",4.686774709883953,"[3.6967747098839534, 5.676774709883953]",81.99203882020252,82.30784050265837,"[73.13018344115653, 90.8766457758079]",-0.31012404961984785,"[-3.310124049619848, 2.689875950380152]",81.99203882020252,72.1925101807662,"[62.96330500952649, 81.13352154114799]",39.286714685874344,"[36.58671468587435, 41.98671468587435]"
81.99203882020252,72.2286318962005,"[62.01681096464679, 82.35996949707169]",4.687583033213285,"[3.6975830332132853, 5.677583033213285]",81.99203882020252,82.30474202188097,"[73.12743045351581, 90.87322472213513]",-0.30932372949179676,"[-3.3093237294917968, 2.6906762705082032]",81.99203882020252,72.12319317568242,"[62.90284960047493, 81.0556196547743]",39.28855542216887,"[36.58855542216887, 41.988555422168865]"
81.99203882020252,72.21706986452469,"[62.006883594932305, 82.346785686841]",4.688391356542617,"[3.6983913565426167, 5.678391356542617]",81.99203882020252,82.30054788073046,"[73.08872179222753, 90.9175153689607]",-0.30852340936374567,"[-3.3085234093637457, 2.6914765906362543]",81.99203882020252,72.05379798979237,"[62.84232600537558, 80.97762990493513]",39.29039615846338,"[36.590396158463385, 41.99039615846338]"
81.99203882020252,72.205488486127,"[61.99693961377215, 82.33357981616996]",4.689199679871948,"[3.6991996798719486, 5.679199679871949]",81.99203882020252,82.29744353577571,"[73.08596491380342, 90.9140859953125]",-0.30772308923569414,"[-3.307723089235694, 2.692276910764306]",81.99203882020252,71.98432486955322,"[62.781734439178074, 80.89955256861116]",39.292236894757906,"[36.5922368947579, 41.9922368947579]"
81.99203882020252,72.1938875752425,"[61.98697886166521, 82.32035167323684]",4.69000800320128,"[3.7000080032012805, 5.68000800320128]",81.99203882020252,82.29433757370573,"[73.08320659926633, 90.91065483523516]",-0.30692276910764305,"[-3.306922769107643, 2.693077230892357]",81.99203882020252,71.9147740624206,"[62.72107511770297, 80.82138792390538]",39.29407763105242,"[36.59407763105242, 41.99407763105242]"
81.99203882020252,72.15902848318167,"[61.883178907164634, 82.36488430479608]",4.690816326530612,"[3.700816326530612, 5.680816326530612]",81.99203882020252,82.29122999430399,"[73.08044684842396, 90.90722188848943]",-0.30612244897959195,"[-3.306122448979592, 2.693877551020408]",81.99203882020252,71.84514581684083,"[62.66034825763479, 80.74313625003401]",39.29591836734694,"[36.59591836734694, 41.99591836734694]"
81.99203882020252,72.1475519225804,"[61.87333667303461, 82.35178454990731]",4.691624649859944,"[3.701624649859944, 5.681624649859944]",81.99203882020252,82.28361135969278,"[73.03926087992298, 90.94700922151745]",-0.3053221288515404,"[-3.3053221288515404, 2.6946778711484596]",81.99203882020252,71.77544038225184,"[62.59955407652297, 80.66479782732786]",39.297759103641454,"[36.59775910364146, 41.99775910364146]"
81.99203882020252,72.13605425196826,"[61.863476335077415, 82.33866069930053]",4.692432973189275,"[3.7024329731892758, 5.682432973189275]",81.99203882020252,82.28048965600703,"[73.03648989155573, 90.94355884289159]",-0.30452180872348933,"[-3.3045218087234893, 2.6954781912765107]",81.99203882020252,71.70565800907553,"[62.53869279277501, 80.58637293722339]",39.29959983993598,"[36.599599839935976, 41.999599839935975]"
81.99203882020252,72.12479252112648,"[61.87597984488067, 82.2915456906715]",4.693241296518607,"[3.7032412965186072, 5.683241296518608]",81.99203882020252,82.27736631076432,"[73.03371744605619, 90.94010664987408]",-0.30372148859543824,"[-3.3037214885954382, 2.6962785114045618]",81.99203882020252,71.6357989487188,"[62.477764625657585, 80.50786186226414]",39.30144057623049,"[36.601440576230495, 42.00144057623049]"
81.99203882020252,72.11325012276694,"[61.86607760206939, 82.27837626905124]",4.694049619847939,"[3.704049619847939, 5.684049619847939]",81.99203882020252,82.27424132372214,"[73.03094354320908, 90.93665264219689]",-0.30292116846738715,"[-3.302921168467387, 2.697078831532613]",81.99203882020252,71.56586345356588,"[62.41676979528973, 80.42926488609207]",39.303281312525016,"[36.60328131252501, 42.00328131252501]"
81.99203882020252,72.1016860820971,"[61.856156792284025, 82.2651821544079]",4.69485794317727,"[3.704857943177271, 5.684857943177271]",81.99203882020252,82.27111469464214,"[73.02816818280284, 90.93319681959659]",-0.3021208483393356,"[-3.3021208483393356, 2.6978791516606644]",81.99203882020252,71.4958517769791,"[62.3557085226435, 80.35058229344827]",39.30512204881953,"[36.60512204881953, 42.00512204881953]"
81.99203882020252,72.09010021679177,"[61.846217259107426, 82.2519631387156]",4.695666266506603,"[3.7056662665066025, 5.685666266506603]",81.99203882020252,82.2679864232905,"[73.02539136462995, 90.92973918181474]",-0.3013205282112845,"[-3.3013205282112845, 2.6986794717887155]",81.99203882020252,71.42576417329097,"[62.29458102953721, 80.27181437016428]",39.30696278511405,"[36.60696278511405, 42.00696278511405]"
